hyb	chr_num	allele	cell_id	z	x	y	z.hat	x.hat	y.hat
0	5351	CAST	41063	2609.14277749236	130273.175221111	183737.093173188	14.8064836771533	1196.65578276253	1684.2923205566
2	5351	CAST	41063	2533.87624558884	130245.047675976	183914.93599725	14.4301510176357	1196.39773188973	1685.92390609845
5	5351	CAST	41063	2344.36373543186	130298.22877665	183863.670155917	13.4825884668508	1196.88563189592	1685.45357727888
6	5351	CAST	41063	2332.47961963868	130237.730784062	183777.656636552	13.4231678878849	1196.33060444098	1684.66446242232
7	5351	CAST	41063	2418.55450912118	130247.994650041	183879.854888129	13.8535423352974	1196.42476834905	1685.60206106064
8	5351	CAST	41063	2348.7497119704	130237.053099228	183821.765782133	13.5045183495435	1196.32438714892	1685.0691334827
9	5351	CAST	41063	2817.71871532619	130472.372061626	183994.831406468	15.8493633663224	1198.48327671221	1686.65689150412
11	5351	CAST	41063	3017.36730690715	129863.842814533	184368.167391532	16.8476063242273	1192.90043958292	1690.08199228452
12	5351	CAST	41063	3061.34794887957	129868.711949486	184298.383719545	17.0675095340893	1192.94511054579	1689.44177511033
13	5351	CAST	41063	2684.59101135547	130092.539690397	184204.758799532	15.1837248464689	1194.99857605873	1688.58283089002
14	5351	CAST	41063	2374.81402891372	130215.151914774	184023.219437	13.6348399342601	1196.12345885118	1686.9173321512
15	5351	CAST	41063	2375.2473300511	130248.746606254	183976.790097183	13.637006439947	1196.43166702989	1686.49137490517
16	5351	CAST	41063	2533.53155981327	130270.28709066	183923.080323545	14.4284275887579	1196.62928615289	1685.99862468831
18	5351	CAST	41063	2778.98796934536	130354.680582938	184010.518176238	15.6557096364183	1197.40353837562	1686.80080682311
21	5351	CAST	41063	2787.33032616579	130320.031898107	184020.499906059	15.6974214205204	1197.08566053313	1686.89238232605
22	5351	CAST	41063	2592.04949675872	130243.741629662	184002.270909793	14.7210172734851	1196.38574981345	1686.7251438282
23	5351	CAST	41063	2660.16987475112	130153.178069569	184124.52529298	15.0616191634471	1195.55489146398	1687.84674367395
24	5351	CAST	41063	2848.89638049453	130336.106700793	184012.336831837	16.0052516921642	1197.23313578714	1686.81749173686
25	5351	CAST	41063	2649.30755060216	130179.207358642	184059.822812804	15.0073075427023	1195.79369228117	1687.25314293839
26	5351	CAST	41063	2592.78885160327	129924.612863728	183988.379381457	14.7247140477079	1193.45796297002	1686.59769861411
27	5351	CAST	41063	2683.62907371985	129922.801311461	184063.382343434	15.1789151582907	1193.44134322446	1687.28579918271
28	5351	CAST	41063	2661.54619919579	129964.005252301	184083.473610232	15.0685007856705	1193.81936103033	1687.47012273131
29	5351	CAST	41063	2183.55968373561	129732.991233988	184296.932155935	12.6785682083696	1191.6999663669	1689.42845801299
30	5351	CAST	41063	2727.086624221	130103.616709339	184090.725296418	15.3962029107965	1195.10020008572	1687.53665196237
32	5351	CAST	41063	2607.90513209365	130015.449100444	183987.732570431	14.8002954501597	1194.2913229399	1686.591764568
33	5351	CAST	41063	2852.91839851441	130096.105057773	183931.101389711	16.0253617822635	1195.03128585117	1686.0722124513
34	5351	CAST	41063	2980.941369448	130017.358334718	183961.364660447	16.6654766369315	1194.30883885067	1686.34985713695
35	5351	CAST	41063	2973.63674490824	130016.080141648	183959.132682517	16.6289535142327	1194.29711230874	1686.32938027521
37	5351	CAST	41063	2960.46494513008	130228.118302522	184048.581398976	16.5630945153419	1196.24241653694	1687.15001070144
40	5351	CAST	41063	2875.9944978416	130144.842943626	183954.547058553	16.1407422788995	1195.47842241863	1686.28731033059
2	5353	CAST	41064	2130.46522096229	97504.9134022744	179278.782746459	12.413095894503	896.029527543846	1643.39039003615
7	5353	CAST	41064	2033.44049102179	97391.5326285278	179508.098820671	11.9279722448004	894.989336959014	1645.49420723075
9	5353	CAST	41064	2064.16550899754	97556.8382196016	179572.359042926	12.0815973346792	896.505902014737	1646.08375055419
14	5353	CAST	41064	2026.06894457139	97556.7766050299	179148.984749649	11.8911145125484	896.505336743437	1642.19958272596
15	5353	CAST	41064	1960.52549219395	97528.1401777278	179140.458158901	11.5633972506612	896.242617226904	1642.12135712277
16	5353	CAST	41064	1995.40488713894	97564.6533153023	179122.892326876	11.7377942253862	896.577600140431	1641.96020270052
18	5353	CAST	41064	1900.72623152307	97455.1597152543	179556.344116723	11.2644009473069	895.573071699625	1645.93682462572
19	5353	CAST	41064	1915.05588728101	97415.1223242558	179627.270022955	11.3360492260966	895.205756185876	1646.58752101317
20	5353	CAST	41064	2004.56304332056	97403.294533414	179648.242196178	11.7835850062943	895.097244343291	1646.7799262721
21	5353	CAST	41064	2097.20750555639	97475.4115151342	179714.921925786	12.2468073174734	895.758868028798	1647.39166691071
22	5353	CAST	41064	2057.13617980454	97440.661022249	179634.20167628	12.0464506887142	895.440056167466	1646.65111416294
26	5353	CAST	41064	1936.63451530686	97466.8917294427	179602.213703973	11.4439423662258	895.680704857316	1646.3576465271
27	5353	CAST	41064	1889.51199924558	97368.0232299349	179621.835653862	11.2083297859194	894.773654403116	1646.53766441599
29	5353	CAST	41064	1864.05083904246	97436.4005879927	179590.273007327	11.0810239849038	895.400969614656	1646.24809885145
37	5353	CAST	41064	2219.61016570339	97741.4078701573	179357.080039117	12.8588206182084	898.19920156112	1644.108713822
38	5353	CAST	41064	2036.67481669077	97562.577875283	179504.63035552	11.9441438731454	896.55855940631	1645.46238644955
39	5353	CAST	41064	2126.1122035345	97698.7398457423	179342.492882283	12.391330807364	897.807751795844	1643.97488669508
40	5353	CAST	41064	2077.07685217354	97700.7727603036	179346.950358279	12.1461540505592	897.82640238815	1644.01578097027
1	5357	CAST	41066	2550.43742314819	112232.161300792	189834.100748051	14.5129569054325	1031.1418935853	1740.22816986727
5	5357	CAST	41066	2591.78151255412	112322.683176719	190098.051548078	14.7196773524621	1031.97236951122	1742.64973683999
6	5357	CAST	41066	2515.68626267375	112336.021955488	190055.688259467	14.3392011030603	1032.09474362837	1742.26108281604
7	5357	CAST	41066	2480.98890903876	112340.719095775	189889.616054865	14.1657143348853	1032.13783665853	1740.73748460868
8	5357	CAST	41066	2542.87525845203	112276.109938434	190024.557915303	14.4751460819516	1031.54509209576	1741.97548332829
9	5357	CAST	41066	2293.66302724091	112558.197830928	190563.586613061	13.229084925896	1034.13305441223	1746.92070073892
10	5357	CAST	41066	2534.79199134082	112471.482182914	190206.379986478	14.4347297463956	1033.33749800843	1743.6435757244
11	5357	CAST	41066	2667.23833891426	112305.208890715	190198.917607743	15.0969614842628	1031.81205496073	1743.57511353416
12	5357	CAST	41066	2638.09201755976	112364.898672976	190224.095297166	14.9512298774903	1032.35966764203	1743.80610151052
13	5357	CAST	41066	2470.85086114413	112606.090022705	190263.197146987	14.1150240954121	1034.57243231844	1744.16483407769
14	5357	CAST	41066	2596.69996905102	112518.50525289	190303.260348965	14.7442696349466	1033.76890232013	1744.53238638941
15	5357	CAST	41066	2530.59410137645	112482.893048322	190291.686188715	14.4137402965737	1033.44218484704	1744.42620143299
17	5357	CAST	41066	2615.72984806008	112466.990063716	190168.643868951	14.8394190299919	1033.2962859057	1743.2973728113
18	5357	CAST	41066	2638.15801755736	112193.014747507	189984.078400524	14.9515598774783	1030.78275089461	1741.60411163307
19	5357	CAST	41066	2475.68745473555	112365.071567169	190295.657915781	14.1392070633692	1032.36125382728	1744.46263929598
20	5357	CAST	41066	2627.07849002222	112271.155800405	190159.225544523	14.8961622398026	1031.49964128816	1743.21096616517
21	5357	CAST	41066	2683.45349251244	112239.419592983	189870.631085447	15.1780372522537	1031.2084834219	1740.56331057732
22	5357	CAST	41066	2737.77902806631	112609.060117463	190230.384405497	15.4496649300231	1034.5996808942	1743.86379975209
23	5357	CAST	41066	2670.04402885976	112260.470784859	190124.627035407	15.1109899339903	1031.4016136226	1742.89354865035
24	5357	CAST	41066	2646.46452235894	112163.992737888	189901.048974338	14.9930924014862	1030.51649392562	1740.84237377815
25	5357	CAST	41066	2731.70023225728	112253.330151305	190096.810885416	15.4192709509779	1031.33610322303	1742.63835461373
26	5357	CAST	41066	2685.28400294833	112271.624955778	190158.255090341	15.1871898044331	1031.5039454659	1743.20206291579
29	5357	CAST	41066	2513.80853564779	112238.760706253	190132.673227009	14.3298124679304	1031.20243858952	1742.96736692192
30	5357	CAST	41066	2551.69546960243	112151.853471677	190191.595985736	14.5192471377036	1030.40512451085	1743.50794269006
31	5357	CAST	41066	2658.34529013826	112242.239232531	190119.726154928	15.0524962403828	1031.23435167464	1742.84858644411
32	5357	CAST	41066	3048.44918869149	112684.554942517	190317.226780596	17.0030157331489	1035.29229396809	1744.66051878969
33	5357	CAST	41066	2902.63869172362	112680.372185956	190229.627391795	16.2739632483096	1035.25392005468	1743.85685467226
34	5357	CAST	41066	2992.71349397969	112679.480268945	190260.853928343	16.72433725959	1035.24573732981	1744.14333665894
35	5357	CAST	41066	2690.75399338683	112382.147520826	190046.527422269	15.2145397566257	1032.51791395257	1742.17703843807
36	5357	CAST	41066	2478.16573317317	112207.185866329	189999.81867859	14.1515984555574	1030.91276115902	1741.74851785386
37	5357	CAST	41066	2755.19543335959	112615.646297936	190283.394916904	15.5367469564894	1034.66010456826	1744.35013471913
38	5357	CAST	41066	2665.3387235573	112586.48176942	190217.519637122	15.087463407478	1034.39254008646	1743.74577435415
39	5357	CAST	41066	2436.33769746224	112645.714272692	190355.818313853	13.9424582770027	1034.93595754768	1745.01456955352
40	5357	CAST	41066	2453.50828384816	112739.668033343	190445.505151529	14.0283112089323	1035.79791865457	1745.83738457807
1	5359	CAST	41067	1324.69923054335	96222.9141970361	193181.627248515	8.38426594240826	884.268066945329	1770.9394221651
2	5359	CAST	41067	1155.83163578049	96204.9123030006	193164.613225297	7.53992796859397	884.102911954177	1770.78333020897
7	5359	CAST	41067	1262.09482792996	96370.8374254257	193082.186270119	8.07124392934128	885.625160783766	1770.02711961101
10	5359	CAST	41067	1244.35894047473	96545.3529061559	193185.101491183	7.98256449206515	887.226220240006	1770.97129595105
15	5359	CAST	41067	1245.23996022262	96597.0904986285	193065.185053243	7.9869695908046	887.700877051682	1769.87114514425
16	5359	CAST	41067	1300.02108727394	96521.1277762022	192986.202112866	8.2608752260612	887.003971341348	1769.14653101236
17	5359	CAST	41067	1349.01537636117	96379.2133443655	192942.568226185	8.50584667149736	885.702004076792	1768.74622012537
19	5359	CAST	41067	1164.69493874508	96484.0758586846	193226.299657748	7.58424448341689	886.664045492563	1771.34926078191
21	5359	CAST	41067	1545.88193105883	96377.9130425222	192983.304496518	9.49017944498563	885.690074702082	1769.11994737614
22	5359	CAST	41067	1522.29406608473	96343.5473267458	193019.682227123	9.37224012011513	885.374792905968	1769.45368802389
23	5359	CAST	41067	1390.45456068571	96367.6726325327	193205.722629901	8.71304259312003	885.596125986583	1771.16048070992
24	5359	CAST	41067	1245.30144162291	96378.348943281	193148.958040416	7.98727699780606	885.694073791612	1770.63970465961
25	5359	CAST	41067	1251.28382010331	96374.2380996519	193083.825663147	8.01718889020806	885.656359629877	1770.04215991402
26	5359	CAST	41067	1255.03659451881	96359.3096492876	193089.844685468	8.03595276228556	885.519401369655	1770.09738030229
27	5359	CAST	41067	1364.91229236591	96376.5248879185	193093.876585836	8.58533125152106	885.677339338745	1770.13437021392
28	5359	CAST	41067	1411.12705230302	96617.6240256408	193273.704712783	8.81640505120658	887.889258033446	1771.7841695437
29	5359	CAST	41067	1400.12689181406	96501.833186144	193160.209089843	8.76140424876178	886.826956753658	1770.74292529655
30	5359	CAST	41067	1320.99795585178	96435.5527124634	193040.930692576	8.3657595689504	886.218879013469	1769.64862807392
31	5359	CAST	41067	1472.92399558591	96594.3208010469	193238.309330322	9.12538976762104	887.675466982125	1771.45944126425
32	5359	CAST	41067	1306.37323513557	96376.2657500237	193037.843162955	8.29263596536937	885.674961926866	1769.62030211409
33	5359	CAST	41067	1328.82714082233	96367.8897695385	193029.499877334	8.40490549380313	885.598118069204	1769.54375820931
34	5359	CAST	41067	1805.20213750054	96114.0942749554	192874.475605666	10.7867804771942	883.269719036332	1768.12151718483
35	5359	CAST	41067	1807.53345802132	96095.9974976436	192837.13957477	10.7984370797981	883.103693556407	1767.77898479129
36	5359	CAST	41067	1218.71791329301	96440.2863770299	193119.738227512	7.85435935615654	886.262307128759	1770.37163298159
37	5359	CAST	41067	1401.46462709418	96382.0755904374	193174.707011351	8.76809292516241	885.728263215066	1770.87593375075
38	5359	CAST	41067	1349.60968650825	96484.6403693093	193133.181330592	8.50881822223274	886.66922448912	1770.4949642025
39	5359	CAST	41067	1240.85954948072	96339.925888107	193150.146572811	7.96506753709508	885.341568698273	1770.65060862653
40	5359	CAST	41067	1401.40122935864	96196.2554618356	193243.774033772	8.76777593648471	884.023491393031	1771.50957615829
0	5361	CAST	41068	1046.63307149415	133969.025804035	192785.998148282	6.99393514716223	1230.5626688444	1767.30979739232
1	5361	CAST	41068	1124.49096025142	133974.884744857	192880.09629901	7.38322459094858	1230.61642059507	1768.17308317881
2	5361	CAST	41068	1080.0256520141	133984.037111194	192759.309301537	7.16089804976201	1230.7003872587	1767.06494558732
3	5361	CAST	41068	1443.89225968942	134155.926554971	192978.153203038	8.9802310881386	1232.2773546328	1769.07268780292
4	5361	CAST	41068	1050.8788036377	134198.198208659	192685.469258949	7.01516380788001	1232.66516796939	1766.38751400395
5	5361	CAST	41068	1002.77972695698	134110.26177953	192739.575445089	6.77466842447639	1231.85841173885	1766.88390103275
6	5361	CAST	41068	1046.15820030022	133998.884631762	192690.971034201	6.99156079119258	1230.83660304373	1766.43798900625
8	5361	CAST	41068	1598.17969059037	133885.35832613	192678.71906995	9.75166824264337	1229.79507730399	1766.3255856645
9	5361	CAST	41068	1103.18749245696	134094.983415676	192706.579623251	7.27670725197629	1231.71824326313	1766.58118707094
14	5361	CAST	41068	1512.13949677905	133860.434192883	192598.613006767	9.32146727358673	1229.56641553108	1765.59066765365
15	5361	CAST	41068	1554.34899595913	133813.083860282	192530.322486836	9.53251476948716	1229.13200880997	1764.96414912217
16	5361	CAST	41068	1081.91070103667	134194.696623351	193022.4982166	7.17032329487486	1232.63304333354	1769.47952278973
17	5361	CAST	41068	1122.35724193288	134253.558968942	193043.344623932	7.37255599935591	1233.17306485272	1769.67077423315
18	5361	CAST	41068	1003.21966524443	134179.980267867	192936.592597443	6.77686811591366	1232.49803089791	1768.69139784334
19	5361	CAST	41068	1310.56592705427	134126.004321204	192919.007701401	8.31359942496284	1232.00283872669	1768.53006852185
20	5361	CAST	41068	1710.5590663584	134255.924370981	193009.004552085	10.3135651214835	1233.19476578886	1769.35572770243
21	5361	CAST	41068	1611.32295278083	134207.38229601	192982.675833381	9.81738455359566	1232.74942565151	1769.11417982442
22	5361	CAST	41068	1649.64134761675	134242.307015342	192967.824057689	10.0089765277752	1233.06983592061	1768.97792500155
23	5361	CAST	41068	1698.30630640038	134241.783190629	192950.487857444	10.2523013216934	1233.0650301893	1768.81887729288
